,Start,End,Type
1334,1582146906.1290321,1582146907.946958,geo
1335,1582146907.9535391,1582146910.4147608,geo
1336,1582146910.421425,1582146912.243561,geo
1337,1582146912.250495,1582146914.3788118,geo
1338,1582146914.3856401,1582146918.987548,geo
1339,1582146918.9943311,1582146922.039749,geo
1340,1582146922.046516,1582146928.301437,geo
1341,1582146928.3090081,1582146932.532131,geo
1342,1582146932.539151,1582146935.408303,geo
1343,1582146935.414957,1582146937.863681,geo
1344,1582146937.870315,1582146941.853198,geo
1345,1582146941.859779,1582146945.277031,geo
1346,1582146945.283607,1582146948.971658,geo
1347,1582146948.979005,1582146952.521589,geo
1348,1582146952.528511,1582146957.039104,geo
1349,1582146957.046001,1582146960.924427,geo
1350,1582146960.930946,1582146965.193574,geo
1351,1582146965.200486,1582146971.8207939,geo
1352,1582146971.827633,1582146974.393048,geo
1353,1582146974.399726,1582146977.976286,geo
1354,1582146977.9830039,1582146980.494109,geo
1355,1582146980.500822,1582146982.9552019,geo
1356,1582146982.962149,1582146987.354531,geo
1357,1582146987.361159,1582146989.82868,geo
1358,1582146989.835625,1582147001.8816118,geo
1359,1582147001.8881369,1582147004.893303,geo
1360,1582147004.900032,1582147007.459881,geo
1361,1582147007.466484,1582147010.546542,geo
1362,1582147010.553205,1582147016.599081,geo
1363,1582147016.605896,1582147019.264305,geo
1364,1582147019.271061,1582147022.567051,geo
1365,1582147022.573998,1582147030.973422,geo
1366,1582147030.980037,1582147041.3019538,geo
1367,1582147041.309099,1582147044.021343,geo
1368,1582147044.028208,1582147047.263473,geo
1369,1582147047.2702188,1582147051.606843,geo
1370,1582147051.614008,1582147054.7135859,geo
1371,1582147054.720463,1582147058.2387211,geo
1372,1582147058.2454698,1582147062.73115,geo
1373,1582147062.7383301,1582147066.575619,geo
1374,1582147066.583158,1582147073.133633,geo
1375,1582147073.140394,1582147075.702178,geo
1376,1582147075.709007,1582147078.250492,geo
1377,1582147078.257235,1582147081.282507,geo
1378,1582147081.289379,1582147084.515965,geo
1379,1582147084.5226278,1582147087.485871,geo
1380,1582147087.492329,1582147090.9376721,geo
1381,1582147090.944313,1582147094.5140538,geo
1382,1582147094.520992,1582147098.447097,geo
1383,1582147098.454083,1582147102.110333,geo
1384,1582147102.116932,1582147107.3359349,geo
1385,1582147107.342511,1582147112.352175,geo
1386,1582147112.358616,1582147116.3907812,geo
1387,1582140952.317224,1582140957.539883,geo
1388,1582140957.546001,1582140965.660181,geo
1389,1582140965.666425,1582140968.114773,geo
1390,1582140968.121135,1582140969.768598,geo
1391,1582140969.7752821,1582140971.337926,geo
1392,1582140971.344061,1582140975.050319,geo
1393,1582140975.056507,1582140978.429277,geo
1394,1582140978.4354858,1582140981.339075,geo
1395,1582140981.345089,1582140986.253118,geo
1396,1582140986.25885,1582140995.991695,geo
1397,1582140995.997936,1582141003.792171,geo
1398,1582141003.7984722,1582141010.662762,geo
1399,1582141010.669132,1582141018.88441,geo
1400,1582141018.890575,1582141023.396848,geo
1401,1582141023.40307,1582141032.2283561,geo
1402,1582141032.234668,1582141036.421992,geo
1403,1582141036.4286141,1582141050.080718,geo
1404,1582141050.0865,1582141063.179566,geo
1405,1582141063.185517,1582141085.658117,geo
1406,1582141085.664512,1582141096.528667,geo
1407,1582141096.5349052,1582141102.784738,geo
1408,1582141102.790988,1582141110.4904358,geo
1409,1582141110.4965858,1582141120.095362,geo
1410,1582141120.101696,1582141127.270426,geo
1411,1582141127.2764,1582141129.3291519,geo
1412,1582141129.335418,1582141134.5818071,geo
1413,1582141134.588215,1582141136.534975,geo
1414,1582141136.541101,1582141139.540072,geo
1415,1582141139.546693,1582141143.708474,geo
1416,1582141143.714459,1582141146.270277,geo
1417,1582141146.276254,1582141148.73591,geo
1418,1582141148.742146,1582141159.183864,geo
1419,1582141159.1900141,1582141162.556375,geo
1420,1582141162.562596,1582141167.4981241,geo
1421,1582141167.50426,1582141174.037087,geo
1422,1582141174.043399,1582141180.663375,geo
1423,1582141180.670017,1582141187.255188,geo
1424,1582141187.2615519,1582141194.4951491,geo
1425,1582141194.501274,1582141201.864603,geo
1426,1582141201.870902,1582141202.534538,geo
1427,1582141202.540807,1582141209.309031,geo
1428,1582141209.3153028,1582141213.18817,geo
1429,1582141213.1940439,1582141217.215343,geo
1430,1582141217.221161,1582141221.011655,geo
1431,1582141221.018424,1582141226.076746,geo
1432,1582141226.083165,1582141228.923747,geo
1433,1582141228.929951,1582141231.622471,geo
1434,1582141231.628875,1582141238.723897,geo
1435,1582141238.7302392,1582141243.256702,geo
1436,1582141243.2629359,1582141247.4934711,geo
1437,1582141247.49953,1582141251.657316,geo
1438,1582141251.663646,1582141256.967627,geo
1439,1582141256.973781,1582141261.312066,geo
1440,1582141261.3185759,1582141265.889226,geo
1441,1582141265.89556,1582141270.0189679,geo
1442,1582141270.0255039,1582141275.263033,geo
1443,1582141275.269604,1582141279.893296,geo
1444,1582141279.899737,1582141285.097899,geo
1445,1582141285.1042712,1582141291.0340312,geo
1446,1582141291.040385,1582141295.329209,geo
1447,1582141295.335209,1582141298.018198,geo
1448,1582141298.02415,1582141308.434549,geo
1449,1582141308.4414039,1582141323.121031,geo
1450,1582141323.126889,1582141334.5028882,geo
1451,1582141334.5087821,1582141339.225984,geo
1452,1582141339.23192,1582141347.383106,geo
1453,1582141347.389554,1582141354.934368,geo
1454,1582141354.940313,1582141365.059337,geo
1455,1582141365.065382,1582141370.875949,geo
1456,1582141370.881972,1582141374.4018312,geo
1457,1582141374.4078212,1582141378.363115,geo
1458,1582141378.3691108,1582141381.934686,geo
1459,1582141381.940655,1582141387.764979,geo
1460,1582141387.7711,1582141391.143559,geo
1461,1582141391.149278,1582141395.191647,geo
1462,1582141395.197842,1582141397.6178448,geo
1463,1582141397.624358,1582141399.728367,geo
1464,1582141399.734624,1582141401.633309,geo
1465,1582141401.639585,1582141403.7858849,geo
1466,1582141403.791808,1582141406.879591,geo
1467,1582141406.885411,1582141409.0938811,geo
1468,1582141409.1001348,1582141411.003633,geo
1469,1582141411.009645,1582141413.140445,geo
1470,1582141413.147023,1582141415.302295,geo
1471,1582141415.308553,1582141417.667743,geo
1472,1582141417.67419,1582141419.7937949,geo
1473,1582141419.800051,1582141422.560443,geo
1474,1582141422.566673,1582141424.788292,geo
1475,1582141424.79439,1582141427.067437,geo
1476,1582141427.073642,1582141430.832686,geo
1477,1582141430.839513,1582141434.5092359,geo
1478,1582141434.516151,1582141438.312928,geo
1479,1582141438.318873,1582141441.292506,geo
1480,1582141441.298452,1582141450.144305,geo
1481,1582141450.150455,1582141455.130437,geo
1482,1582141455.136888,1582141465.2412732,geo
1483,1582141465.247514,1582141470.493508,geo
1484,1582141470.4998279,1582141472.298799,geo
1485,1582141472.305321,1582141474.013317,geo
1486,1582141474.01988,1582141475.621617,geo
1487,1582141475.627434,1582141487.892607,geo
1488,1582141487.899048,1582141497.031963,geo
1489,1582141497.038254,1582141512.0168018,geo
1490,1582141512.023027,1582141515.889549,geo
1491,1582141515.896008,1582141522.041643,geo
1492,1582141522.047819,1582141526.936233,geo
1493,1582141526.942222,1582141533.49136,geo
1494,1582141533.4971552,1582141536.74787,geo
1495,1582141536.7542071,1582141539.489221,geo
1496,1582141539.4955919,1582141541.866764,geo
1497,1582141541.8730779,1582141551.116039,geo
1498,1582141551.1221788,1582141566.093014,geo
1499,1582141566.099689,1582141576.541919,geo
1500,1582141576.547997,1582141587.164924,geo
1501,1582141587.171236,1582141598.0241199,geo
1502,1582141598.0302029,1582141602.495098,geo
1503,1582141602.501321,1582141606.865649,geo
1504,1582141606.871783,1582141610.654268,geo
1505,1582141610.660346,1582141614.9710631,geo
1506,1582141614.977164,1582141623.869734,geo
1507,1582141623.875971,1582141626.832727,geo
1508,1582141626.839109,1582141630.155254,geo
1509,1582141630.161717,1582141633.183969,geo
1510,1582141633.1903,1582141636.115397,geo
1511,1582141636.121757,1582141639.9770179,geo
1512,1582141639.983231,1582141645.00184,geo
1513,1582141645.008022,1582141649.162852,geo
1514,1582141649.169007,1582141654.6666222,geo
1515,1582141654.672895,1582141657.713457,geo
1516,1582141657.720149,1582141662.650404,geo
1517,1582141662.656634,1582141667.869714,geo
1518,1582141667.875633,1582141672.27884,geo
1519,1582141672.284964,1582141676.3860211,geo
1520,1582141676.392387,1582141681.204091,geo
1521,1582141681.210464,1582141686.77235,geo
1522,1582141686.778445,1582141690.9829118,geo
1523,1582141690.989026,1582141695.775541,geo
1524,1582141695.781479,1582141701.5774062,geo
1525,1582141701.583514,1582141706.644403,geo
1526,1582141706.6503131,1582141711.71294,geo
1527,1582141711.718955,1582141717.056676,geo
1528,1582141717.063232,1582141722.637547,geo
1529,1582141722.6439269,1582141727.960881,geo
1530,1582141727.967225,1582141735.065235,geo
1531,1582141735.071738,1582141737.534612,geo
1532,1582141737.5408359,1582141740.4715462,geo
1533,1582141740.477571,1582141743.615767,geo
1534,1582141743.6220472,1582141746.578607,geo
1535,1582141746.584834,1582141749.171423,geo
1536,1582141749.17754,1582141752.206928,geo
1537,1582141752.213434,1582141753.4496279,geo
1538,1582141753.455654,1582141754.696445,geo
1539,1582141754.7031221,1582141756.9535038,geo
1540,1582141756.9603949,1582141759.733707,geo
1541,1582141759.7399368,1582141769.081519,geo
1542,1582141769.087637,1582141771.2022052,geo
1543,1582141771.2083142,1582141774.711673,geo
1544,1582141774.7180061,1582141779.153455,geo
1545,1582141779.1597722,1582141781.271692,geo
1546,1582141781.2783618,1582141783.044224,geo
1547,1582141783.050669,1582141785.756696,geo
1548,1582141785.763118,1582141788.942471,geo
1549,1582141788.9488869,1582141791.7324722,geo
1550,1582141791.738395,1582141795.056715,geo
1551,1582141795.062673,1582141797.9487221,geo
1552,1582141797.9549608,1582141801.441557,geo
1553,1582141801.447813,1582141808.429679,geo
1554,1582141808.435897,1582141813.790295,geo
1555,1582141813.79638,1582141822.396236,geo
1556,1582141822.402476,1582141822.813076,geo
1557,1582141822.819619,1582141827.703778,geo
1558,1582141827.711503,1582141843.880738,geo
1559,1582141843.887155,1582141847.041168,geo
1560,1582141847.047513,1582141849.5036461,geo
1561,1582141849.509876,1582141861.787901,geo
1562,1582141861.793928,1582141873.508606,geo
1563,1582141873.51467,1582141878.091251,geo
1564,1582141878.097504,1582141880.509141,geo
1565,1582141880.515397,1582141886.753479,geo
1566,1582141886.760136,1582141890.172981,geo
1567,1582141890.179558,1582141895.449363,geo
1568,1582141895.455382,1582141897.721447,geo
1569,1582141897.727834,1582141904.404933,geo
1570,1582141904.41081,1582141906.712158,geo
1571,1582141906.718647,1582141912.217699,geo
1572,1582141912.223634,1582141916.712545,geo
1573,1582141916.718332,1582141919.4036,geo
1574,1582141919.409874,1582141921.884499,geo
1575,1582141921.8908901,1582141924.83499,geo
1576,1582141924.8412359,1582141927.321989,geo
1577,1582141927.328289,1582141930.17705,geo
1578,1582141930.1835608,1582141932.668073,geo
1579,1582141932.67394,1582141935.483183,geo
1580,1582141935.4891212,1582141938.480873,geo
1581,1582141938.487284,1582141941.173866,geo
1582,1582141941.180272,1582141945.380072,geo
1583,1582141945.3869429,1582141951.160808,geo
1584,1582141951.166878,1582141954.529094,geo
1585,1582141954.535084,1582141957.507191,geo
1586,1582141957.514,1582141959.479394,geo
1587,1582141959.485208,1582141963.0248199,geo
1588,1582141963.030664,1582141967.295875,geo
1589,1582141967.302355,1582141969.426653,geo
1590,1582141969.432482,1582141971.254955,geo
1591,1582141971.261078,1582141974.923765,geo
1592,1582141974.930171,1582141978.716172,geo
1593,1582141978.721923,1582141981.676734,geo
1594,1582141981.6828392,1582141984.617639,geo
1595,1582141984.623799,1582141988.870492,geo
1596,1582141988.8766232,1582141996.150377,geo
1597,1582141996.1565962,1582142002.3166552,geo
1598,1582142002.322795,1582142005.741781,geo
1599,1582142005.748051,1582142009.070673,geo
1600,1582142009.076924,1582142012.7210472,geo
1601,1582142012.727212,1582142018.353112,geo
1602,1582142018.35954,1582142021.974558,geo
1603,1582142021.980967,1582142025.339968,geo
1604,1582142025.3463821,1582142029.3857071,geo
1605,1582142029.392004,1582142037.352448,geo
1606,1582142037.3586938,1582142040.231865,geo
1607,1582142040.238185,1582142042.527236,geo
1608,1582142042.533649,1582142044.66325,geo
1609,1582142044.6694949,1582142047.63629,geo
1610,1582142047.6424,1582142049.836596,geo
1611,1582142049.842734,1582142052.059978,geo
1612,1582142052.066051,1582142054.145382,geo
1613,1582142054.1514962,1582142056.1153052,geo
1614,1582142056.121316,1582142059.061064,geo
1615,1582142059.067092,1582142062.116743,geo
1616,1582142062.123156,1582142069.5383391,geo
1617,1582142069.544685,1582142072.678241,geo
1618,1582142072.68475,1582142075.526578,geo
1619,1582142075.532516,1582142078.017024,geo
1620,1582142078.023173,1582142080.4337802,geo
1621,1582142080.439993,1582142087.2389538,geo
1622,1582142087.245225,1582142089.657896,geo
1623,1582142089.664025,1582142094.044673,geo
1624,1582142094.051043,1582142097.050364,geo
1625,1582142097.0568461,1582142100.485826,geo
1626,1582142100.492171,1582142104.253952,geo
1627,1582142104.260558,1582142107.727498,geo
1628,1582142107.733734,1582142111.961642,geo
1629,1582142111.968468,1582142113.827688,geo
1630,1582142113.83433,1582142115.605866,geo
1631,1582142115.612688,1582142117.4386811,geo
1632,1582142117.445242,1582142119.179169,geo
1633,1582142119.185607,1582142121.160508,geo
1634,1582142121.166945,1582142122.883259,geo
1635,1582142122.8897948,1582142127.245532,geo
1636,1582142127.251627,1582142132.7843618,geo
1637,1582142132.7913618,1582142139.576891,geo
1638,1582142139.583226,1582142148.233788,geo
1639,1582142148.2401679,1582142155.776476,geo
1640,1582142155.7826009,1582142164.879983,geo
1641,1582142164.8867,1582142171.258963,geo
1642,1582142171.265354,1582142182.189816,geo
1643,1582142182.196287,1582142184.087126,geo
1644,1582142184.093358,1582142188.221123,geo
1645,1582142188.2275062,1582142191.097171,geo
1646,1582142191.1036,1582142193.993515,geo
1647,1582142194.000016,1582142203.018476,geo
1648,1582142203.025311,1582142205.992586,geo
1649,1582142205.998918,1582142208.6766438,geo
1650,1582142208.683063,1582142211.9808948,geo
1651,1582142211.9873462,1582142214.617569,geo
1652,1582142214.623863,1582142217.746956,geo
1653,1582142217.75323,1582142220.482342,geo
1654,1582142220.48859,1582142224.471087,geo
1655,1582142224.477432,1582142227.590169,geo
1656,1582142227.597167,1582142230.347742,geo
1657,1582142230.3539991,1582142233.464039,geo
1658,1582142233.470102,1582142236.302416,geo
1659,1582142236.308448,1582142239.740026,geo
1660,1582142239.746014,1582142243.148236,geo
1661,1582142243.154159,1582142249.5633118,geo
1662,1582142249.569255,1582142253.4545,geo
1663,1582142253.460547,1582142257.059421,geo
1664,1582142257.065422,1582142260.5910811,geo
1665,1582142260.597137,1582142264.93904,geo
1666,1582142264.945065,1582142275.304433,geo
1667,1582142275.3108552,1582142278.981321,geo
1668,1582142278.98751,1582142282.3860312,geo
1669,1582142282.392587,1582142291.1842911,geo
1670,1582142291.190682,1582142298.408469,geo
1671,1582142298.414995,1582142300.0142472,geo
1672,1582142300.020463,1582142301.7568429,geo
1673,1582142301.7632802,1582142306.6538439,geo
1674,1582142306.660377,1582142310.628493,geo
1675,1582142310.634887,1582142314.457526,geo
1676,1582142314.463885,1582142319.495343,geo
1677,1582142319.50193,1582142323.781257,geo
1678,1582142323.788004,1582142328.6174939,geo
1679,1582142328.623784,1582142331.164754,geo
1680,1582142331.171135,1582142333.8970401,geo
1681,1582142333.903465,1582142336.289066,geo
1682,1582142336.295139,1582142339.151537,geo
1683,1582142339.157645,1582142341.522207,geo
1684,1582142341.528375,1582142344.43095,geo
1685,1582142344.437103,1582142347.0021589,geo
1686,1582142347.009009,1582142352.4857938,geo
1687,1582142352.492106,1582142357.382738,geo
1688,1582142357.389149,1582142376.375032,geo
1689,1582142376.38154,1582142391.1574311,geo
1690,1582142391.16392,1582142398.970488,geo
1691,1582142398.976899,1582142403.17222,geo
1692,1582142403.178774,1582142410.745375,geo
1693,1582142410.75189,1582142416.503059,geo
1694,1582142416.509289,1582142416.916128,geo
1695,1582142416.923359,1582142425.5233312,geo
1696,1582142425.5296009,1582142429.833213,geo
1697,1582142429.839596,1582142432.450921,geo
1698,1582142432.457411,1582142437.870525,geo
1699,1582142437.877158,1582142440.685287,geo
1700,1582142440.691265,1582142443.957672,geo
1701,1582142443.9638,1582142446.480044,geo
1702,1582142446.486127,1582142450.418122,geo
1703,1582142450.4248939,1582142453.9981802,geo
1704,1582142454.0049882,1582142457.3996599,geo
1705,1582142457.4065778,1582142461.456944,geo
1706,1582142461.463566,1582142466.0693722,geo
1707,1582142466.0755491,1582142470.493184,geo
1708,1582142470.5001109,1582142474.738828,geo
1709,1582142474.744803,1582142479.4541152,geo
1710,1582142479.460463,1582142484.038299,geo
1711,1582142484.044859,1582142489.16115,geo
1712,1582142489.16764,1582142493.926385,geo
1713,1582142493.932868,1582142498.643962,geo
1714,1582142498.650791,1582142501.494629,geo
1715,1582142501.501141,1582142511.0581222,geo
1716,1582142511.064503,1582142516.849241,geo
1717,1582142516.855658,1582142518.49152,geo
1718,1582142518.4979892,1582142521.147934,geo
1719,1582142521.15423,1582142527.944578,geo
1720,1582142527.950937,1582142529.75146,geo
1721,1582142529.7577538,1582142531.553036,geo
1722,1582142531.559143,1582142533.38066,geo
1723,1582142533.3871882,1582142535.529159,geo
1724,1582142535.5351222,1582142537.3325212,geo
1725,1582142537.33884,1582142539.280119,geo
1726,1582142539.286807,1582142541.745103,geo
1727,1582142541.751953,1582142543.772746,geo
1728,1582142543.778856,1582142547.208193,geo
1729,1582142547.214962,1582142550.505788,geo
1730,1582142550.5119169,1582142556.9209971,geo
1731,1582142556.927118,1582142562.340761,geo
1732,1582142562.34694,1582142575.689141,geo
1733,1582142575.695497,1582142586.449029,geo
1734,1582142586.455272,1582142589.902981,geo
1735,1582142589.9097462,1582142593.926963,geo
1736,1582142593.933068,1582142596.316887,geo
1737,1582142596.322844,1582142599.166576,geo
1738,1582142599.17263,1582142602.170876,geo
1739,1582142602.177046,1582142605.1539788,geo
1740,1582142605.160035,1582142607.689497,geo
1741,1582142607.695508,1582142610.680794,geo
1742,1582142610.686759,1582142616.521297,geo
1743,1582142616.5287259,1582142620.781471,geo
1744,1582142620.78846,1582142623.167458,geo
1745,1582142623.174316,1582142625.808607,geo
1746,1582142625.815041,1582142633.216817,geo
1747,1582142633.223003,1582142639.0972278,geo
1748,1582142639.103941,1582142643.631451,geo
1749,1582142643.637573,1582142649.360625,geo
1750,1582142649.366809,1582142654.305993,geo
1751,1582142654.31289,1582142660.238312,geo
1752,1582142660.2448199,1582142666.656007,geo
1753,1582142666.662506,1582142674.587917,geo
1754,1582142674.594236,1582142677.9704359,geo
1755,1582142677.9770002,1582142682.817047,geo
1756,1582142682.823426,1582142689.433965,geo
1757,1582142689.440295,1582142694.8949358,geo
1758,1582142694.901174,1582142698.361944,geo
1759,1582142698.368534,1582142700.959068,geo
1760,1582142700.9654698,1582142703.6968741,geo
1761,1582142703.703261,1582142709.508352,geo
1762,1582142709.515114,1582142712.391425,geo
1763,1582142712.398459,1582142714.911863,geo
1764,1582142714.918894,1582142721.9506369,geo
1765,1582142721.956975,1582142724.15479,geo
1766,1582142724.161114,1582142731.212367,geo
1767,1582142731.21858,1582142733.5494301,geo
1768,1582142733.555648,1582142735.962808,geo
1769,1582142735.9695868,1582142745.537092,geo
1770,1582142745.544462,1582142752.1323302,geo
1771,1582142752.1388788,1582142760.480362,geo
1772,1582142760.486986,1582142766.8610811,geo
1773,1582142766.868028,1582142774.6536472,geo
1774,1582142774.6608071,1582142792.8433561,geo
1775,1582142792.8495288,1582142801.780586,geo
1776,1582142801.786546,1582142809.1412609,geo
1777,1582142809.147274,1582142812.224395,geo
1778,1582142812.230869,1582142814.609427,geo
1779,1582142814.615726,1582142818.266229,geo
1780,1582142818.272315,1582142821.328783,geo
1781,1582142821.335018,1582142827.3162642,geo
1782,1582142827.322802,1582142835.247994,geo
1783,1582142835.254439,1582142842.528106,geo
1784,1582142842.5343962,1582142844.580904,geo
1785,1582142844.587675,1582142846.441266,geo
1786,1582142846.447447,1582142848.523517,geo
1787,1582142848.5298269,1582142850.438386,geo
1788,1582142850.4447448,1582142852.6683302,geo
1789,1582142852.674774,1582142856.5032141,geo
1790,1582142856.509547,1582142858.684292,geo
1791,1582142858.690492,1582142860.702808,geo
1792,1582142860.708943,1582142864.113143,geo
1793,1582142864.1202312,1582142870.054173,geo
1794,1582142870.06072,1582142874.628943,geo
1795,1582142874.63521,1582142877.779454,geo
1796,1582142877.786044,1582142883.017947,geo
1797,1582142883.0242949,1582142888.719443,geo
1798,1582142888.725812,1582142892.134388,geo
1799,1582142892.140761,1582142895.4363961,geo
1800,1582142895.442818,1582142898.4148061,geo
1801,1582142898.421141,1582142901.939529,geo
1802,1582142901.946034,1582142904.9142618,geo
1803,1582142904.920721,1582142908.377213,geo
1804,1582142908.3836849,1582142911.780471,geo
1805,1582142911.7874029,1582142916.218076,geo
1806,1582142916.224459,1582142921.416505,geo
1807,1582142921.422992,1582142923.888438,geo
1808,1582142923.8947759,1582142931.0346131,geo
1809,1582142931.0409188,1582142935.665831,geo
1810,1582142935.6722,1582142938.29563,geo
1811,1582142938.301866,1582142940.603911,geo
1812,1582142940.6107562,1582142944.00531,geo
1813,1582142944.01165,1582142946.867156,geo
1814,1582142946.873868,1582142949.4101439,geo
1815,1582142949.416448,1582142951.909841,geo
1816,1582142951.916041,1582142954.5319312,geo
1817,1582142954.538066,1582142962.35814,geo
1818,1582142962.365134,1582142969.606176,geo
1819,1582142969.612314,1582142976.302966,geo
1820,1582142976.3095222,1582142983.848189,geo
1821,1582142983.854691,1582142991.979598,geo
1822,1582142991.986006,1582143000.490537,geo
1823,1582143000.4968538,1582143007.627242,geo
1824,1582143007.634002,1582143015.502128,geo
1825,1582143015.508587,1582143019.564896,geo
1826,1582143019.571483,1582143023.761895,geo
1827,1582143023.768925,1582143027.579699,geo
1828,1582143027.586027,1582143033.565317,geo
1829,1582143033.571957,1582143037.601202,geo
1830,1582143037.607642,1582143042.229193,geo
1831,1582143042.235557,1582143046.9883962,geo
1832,1582143046.995195,1582143050.8799632,geo
1833,1582143050.886468,1582143055.31632,geo
1834,1582143055.322985,1582143059.364745,geo
1835,1582143059.371244,1582143063.593677,geo
1836,1582143063.600517,1582143067.600393,geo
1837,1582143067.606451,1582143072.1771722,geo
1838,1582143072.183827,1582143077.110799,geo
1839,1582143077.117308,1582143081.700072,geo
1840,1582143081.7061892,1582143083.4162939,geo
1841,1582143083.42265,1582143087.861596,geo
1842,1582143087.868494,1582143089.587926,geo
1843,1582143089.594677,1582143092.270277,geo
1844,1582143092.276416,1582143094.106742,geo
1845,1582143094.112753,1582143096.6153939,geo
1846,1582143096.621536,1582143102.476874,geo
1847,1582143102.483823,1582143102.969263,geo
1848,1582143102.975834,1582143110.8491619,geo
1849,1582143110.8553119,1582143118.648311,geo
1850,1582143118.655208,1582143122.525893,geo
1851,1582143122.53219,1582143125.430373,geo
1852,1582143125.436832,1582143130.608688,geo
1853,1582143130.6152802,1582143134.096846,geo
1854,1582143134.103283,1582143141.840103,geo
1855,1582143141.8469071,1582143145.99712,geo
1856,1582143146.0034618,1582143148.350499,geo
1857,1582143148.3565311,1582143150.743509,geo
1858,1582143150.749766,1582143154.330586,geo
1859,1582143154.337318,1582143157.4156349,geo
1860,1582143157.422097,1582143159.958556,geo
1861,1582143159.965494,1582143166.3032131,geo
1862,1582143166.3099759,1582143170.5256689,geo
1863,1582143170.531991,1582143173.393105,geo
1864,1582143173.399227,1582143175.749904,geo
1865,1582143175.756047,1582143186.351056,geo
1866,1582143186.3576891,1582143203.3492029,geo
1867,1582143203.355651,1582143203.7694712,geo
1868,1582143203.776483,1582143213.333206,geo
1869,1582143213.3400679,1582143215.95821,geo
1870,1582143215.96445,1582143221.042145,geo
1871,1582143221.049037,1582143224.906109,geo
1872,1582143224.912414,1582143227.384569,geo
1873,1582143227.3907962,1582143229.6277,geo
1874,1582143229.6344712,1582143232.385116,geo
1875,1582143232.391424,1582143234.902581,geo
1876,1582143234.909073,1582143237.988289,geo
1877,1582143237.9949539,1582143241.259982,geo
1878,1582143241.266774,1582143244.486708,geo
1879,1582143244.4937189,1582143247.185096,geo
1880,1582143247.191684,1582143250.439193,geo
1881,1582143250.445827,1582143255.34425,geo
1882,1582143255.3509061,1582143259.119804,geo
1883,1582143259.126357,1582143263.188908,geo
1884,1582143263.195818,1582143270.407701,geo
1885,1582143270.414234,1582143276.1612961,geo
1886,1582143276.167927,1582143280.5495949,geo
1887,1582143280.555946,1582143287.4152288,geo
1888,1582143287.422065,1582143292.540797,geo
1889,1582143292.5472438,1582143294.950052,geo
1890,1582143294.956824,1582143299.668019,geo
1891,1582143299.674698,1582143306.3986108,geo
1892,1582143306.405592,1582143311.8522859,geo
1893,1582143311.858489,1582143315.865027,geo
1894,1582143315.8714108,1582143322.4733882,geo
1895,1582143322.479849,1582143322.899992,geo
1896,1582143322.9070392,1582143329.531245,geo
1897,1582143329.537993,1582143333.1574779,geo
1898,1582143333.1642652,1582143336.723512,geo
1899,1582143336.7302651,1582143340.434033,geo
1900,1582143340.440176,1582143344.6699429,geo
1901,1582143344.676917,1582143348.925142,geo
1902,1582143348.932059,1582143354.785235,geo
1903,1582143354.791788,1582143357.148649,geo
1904,1582143357.15505,1582143361.310689,geo
1905,1582143361.317319,1582143364.590125,geo
1906,1582143364.596646,1582143367.490242,geo
1907,1582143367.49682,1582143371.044922,geo
1908,1582143371.051474,1582143374.152934,geo
1909,1582143374.159368,1582143378.078113,geo
1910,1582143378.084595,1582143384.416548,geo
1911,1582143384.423069,1582143386.7720962,geo
1912,1582143386.778745,1582143393.686353,geo
1913,1582143393.69294,1582143397.7604241,geo
1914,1582143397.766975,1582143400.2854161,geo
1915,1582143400.291996,1582143402.770349,geo
1916,1582143402.776624,1582143410.794987,geo
1917,1582143410.801636,1582143419.0269608,geo
1918,1582143419.0336142,1582143429.561875,geo
1919,1582143429.568317,1582143432.392408,geo
1920,1582143432.3987222,1582143436.1287339,geo
1921,1582143436.134988,1582143441.735981,geo
1922,1582143441.742207,1582143448.179424,geo
1923,1582143448.185576,1582143453.288161,geo
1924,1582143453.294476,1582143458.300007,geo
1925,1582143458.306881,1582143463.041628,geo
1926,1582143463.048019,1582143471.361622,geo
1927,1582143471.368104,1582143477.314981,geo
1928,1582143477.3215618,1582143483.860356,geo
1929,1582143483.8670561,1582143486.69628,geo
1930,1582143486.703074,1582143489.61281,geo
1931,1582143489.618926,1582143492.573533,geo
1932,1582143492.579695,1582143499.150292,geo
1933,1582143499.15703,1582143501.612565,geo
1934,1582143501.618918,1582143505.6610858,geo
1935,1582143505.667536,1582143508.200799,geo
1936,1582143508.207031,1582143510.6240098,geo
1937,1582143510.630491,1582143515.078273,geo
1938,1582143515.085033,1582143518.168844,geo
1939,1582143518.175135,1582143520.834461,geo
1940,1582143520.840722,1582143529.973567,geo
1941,1582143529.979656,1582143532.666586,geo
1942,1582143532.672581,1582143536.615794,geo
1943,1582143536.621903,1582143539.608575,geo
1944,1582143539.615627,1582143542.0744321,geo
1945,1582143542.0808349,1582143549.7354891,geo
1946,1582143549.742209,1582143557.192382,geo
1947,1582143557.1990962,1582143561.116534,geo
1948,1582143561.1237311,1582143564.541731,geo
1949,1582143564.548283,1582143569.3725939,geo
1950,1582143569.379167,1582143574.1404312,geo
1951,1582143574.147027,1582143577.295876,geo
1952,1582143577.302049,1582143580.94408,geo
1953,1582143580.950463,1582143585.09316,geo
1954,1582143585.0993538,1582143595.445274,geo
1955,1582143595.4524179,1582143605.379704,geo
1956,1582143605.386011,1582143617.194653,geo
1957,1582143617.200574,1582143619.971986,geo
