,Start,End,Type
1272,1582143872.677181,1582143872.990768,ransac
1273,1582143873.998967,1582143874.361417,ransac
1274,1582143875.370022,1582143876.302245,ransac
1275,1582143876.308846,1582143876.62316,ransac
1276,1582143877.631808,1582143877.993767,ransac
1277,1582143885.012069,1582143885.8333118,ransac
1278,1582143885.8398972,1582143886.676155,ransac
1279,1582143888.686651,1582143889.092716,ransac
1280,1582143889.099412,1582143889.435173,ransac
1281,1582143891.4455938,1582143891.806025,ransac
1282,1582143893.816405,1582143894.235624,ransac
1283,1582143896.246149,1582143896.634574,ransac
1284,1582143896.640959,1582143896.965818,ransac
1285,1582143900.979176,1582143901.4123461,ransac
1286,1582143901.4194589,1582143901.814467,ransac
1287,1582143903.825059,1582143904.184175,ransac
1288,1582143905.192776,1582143905.574896,ransac
1289,1582143910.5900269,1582143910.885858,ransac
1290,1582143916.903292,1582143917.192181,ransac
1291,1582143923.209585,1582143923.495276,ransac
1292,1582143923.5018141,1582143923.836641,ransac
1293,1582143925.847197,1582143926.149518,ransac
1294,1582143928.1609302,1582143928.442637,ransac
1295,1582143929.451349,1582143929.740526,ransac
1296,1582143930.749095,1582143931.028996,ransac
1297,1582143932.0375268,1582143932.3225071,ransac
1298,1582143933.3313038,1582143933.616717,ransac
1299,1582143934.6251938,1582143934.919318,ransac
1300,1582143934.926385,1582143935.174622,ransac
1301,1582143937.184676,1582143937.459137,ransac
1302,1582143939.4701471,1582143939.7427402,ransac
1303,1582143941.753364,1582143942.041855,ransac
1304,1582143943.050437,1582143943.503919,ransac
1305,1582143946.516317,1582143946.921702,ransac
1306,1582143949.936373,1582143950.367039,ransac
1307,1582143954.3809981,1582143954.952162,ransac
1308,1582143957.9635231,1582143958.4599302,ransac
1309,1582143959.468784,1582143959.985669,ransac
1310,1582143962.9976618,1582143963.42784,ransac
1311,1582143963.43419,1582143963.9246302,ransac
1312,1582143965.934371,1582143966.366923,ransac
1313,1582143967.375845,1582143967.769007,ransac
1314,1582143969.778951,1582143970.258915,ransac
1315,1582143971.268356,1582143971.5285401,ransac
1316,1582143975.542248,1582143976.0726712,ransac
1317,1582143976.0796402,1582143976.613514,ransac
1318,1582143978.62364,1582143979.092542,ransac
1319,1582143981.103309,1582143981.425144,ransac
1320,1582143983.435599,1582143983.846575,ransac
1321,1582143987.861093,1582143988.810741,ransac
1322,1582143992.825706,1582143993.416374,ransac
1323,1582143993.423368,1582143994.245508,ransac
1324,1582143995.2541711,1582143995.573016,ransac
1325,1582143995.579613,1582143995.897753,ransac
1326,1582143996.906436,1582143997.197799,ransac
1327,1582143998.206273,1582143998.497098,ransac
1328,1582144001.5095491,1582144001.901579,ransac
1329,1582144003.911542,1582144004.206015,ransac
1330,1582144006.2168,1582144006.492344,ransac
1331,1582144007.5012019,1582144007.761763,ransac
1332,1582144009.772525,1582144010.0609698,ransac
1333,1582144010.067375,1582144010.327391,ransac
1334,1582144011.335428,1582144011.591581,ransac
1335,1582144012.600203,1582144012.8868911,ransac
1336,1582144015.899214,1582144016.167512,ransac
1337,1582144018.177715,1582144018.46344,ransac
1338,1582144020.47385,1582144020.735943,ransac
1339,1582144021.744586,1582144022.024739,ransac
1340,1582144025.037369,1582144025.568582,ransac
1341,1582144025.575028,1582144026.0625,ransac
1342,1582144029.073771,1582144029.62469,ransac
1343,1582144030.6337779,1582144031.168857,ransac
1344,1582144034.180661,1582144034.7268288,ransac
1345,1582144035.735548,1582144036.3302062,ransac
1346,1582144040.3436608,1582144040.9412081,ransac
1347,1582144040.948374,1582144041.487167,ransac
1348,1582144044.498608,1582144044.98284,ransac
1349,1582144045.9920108,1582144046.51082,ransac
1350,1582144047.519686,1582144047.812958,ransac
1351,1582144048.822043,1582144049.120599,ransac
1352,1582144051.130812,1582144051.60245,ransac
1353,1582144053.612544,1582144054.09869,ransac
1354,1582144055.107282,1582144055.575799,ransac
1355,1582144057.585908,1582144058.077519,ransac
1356,1582144059.086148,1582144059.5340269,ransac
1357,1582144061.544334,1582144062.0205472,ransac
1358,1582144063.029403,1582144063.484401,ransac
1359,1582144065.4948769,1582144065.9976,ransac
1360,1582144066.004041,1582144066.432595,ransac
1361,1582144069.444266,1582144069.937664,ransac
1362,1582144070.94685,1582144071.41147,ransac
1363,1582144074.423217,1582144075.006919,ransac
1364,1582144075.013576,1582144075.4629538,ransac
1365,1582144080.478437,1582144081.003661,ransac
1366,1582144081.01082,1582144081.541384,ransac
1367,1582144082.549748,1582144082.860899,ransac
1368,1582144082.867878,1582144083.131501,ransac
1369,1582144085.1414769,1582144085.4321551,ransac
1370,1582144085.438496,1582144085.7033699,ransac
1371,1582144086.711866,1582144087.026807,ransac
1372,1582144089.0371768,1582144089.3809679,ransac
1373,1582144089.387131,1582144089.685102,ransac
1374,1582144090.6935349,1582144091.020734,ransac
1375,1582144091.027383,1582144091.302486,ransac
1376,1582144093.312769,1582144093.634678,ransac
1377,1582144093.64099,1582144093.964498,ransac
1378,1582144094.972974,1582144095.277286,ransac
1379,1582144095.283865,1582144095.5467598,ransac
1380,1582144096.554863,1582144096.924771,ransac
1381,1582144097.933951,1582144098.3069391,ransac
1382,1582144099.315624,1582144099.609004,ransac
1383,1582144101.619255,1582144101.9109669,ransac
1384,1582144102.919503,1582144103.345149,ransac
1385,1582144105.35605,1582144105.7087212,ransac
1386,1582144106.717566,1582144107.138932,ransac
1387,1582144108.147375,1582144108.480393,ransac
1388,1582144110.4908712,1582144110.7886949,ransac
1389,1582144111.797283,1582144112.0565732,ransac
1390,1582144112.063092,1582144112.329708,ransac
1391,1582144114.340372,1582144114.611725,ransac
1392,1582144114.618367,1582144114.899885,ransac
1393,1582144115.90876,1582144116.212102,ransac
1394,1582144116.221748,1582144116.4919028,ransac
1395,1582144117.499585,1582144117.791869,ransac
1396,1582144117.798248,1582144118.0820491,ransac
1397,1582144122.096147,1582144122.583017,ransac
1398,1582144122.590728,1582144123.069301,ransac
1399,1582144126.080736,1582144126.554412,ransac
1400,1582144126.561557,1582144127.007217,ransac
1401,1582144131.0210009,1582144131.4628448,ransac
1402,1582144131.46942,1582144131.923546,ransac
1403,1582144135.937435,1582144136.42726,ransac
1404,1582144136.433976,1582144136.9259741,ransac
1405,1582144139.93836,1582144140.370419,ransac
1406,1582144140.376805,1582144140.874413,ransac
1407,1582144141.88243,1582144142.259541,ransac
1408,1582144144.270083,1582144144.6976962,ransac
1409,1582144145.706424,1582144146.207847,ransac
1410,1582144146.214549,1582144146.53855,ransac
1411,1582144146.545082,1582144146.8482141,ransac
1412,1582144147.857073,1582144148.1851099,ransac
1413,1582144148.191507,1582144148.5685868,ransac
1414,1582144153.584142,1582144154.160379,ransac
1415,1582144154.166914,1582144154.730974,ransac
1416,1582144158.744659,1582144159.308109,ransac
1417,1582144161.318065,1582144162.052759,ransac
1418,1582144166.0665462,1582144166.5284462,ransac
1419,1582144167.537135,1582144168.368594,ransac
1420,1582144168.375291,1582144168.644171,ransac
1421,1582144169.6524198,1582144169.931256,ransac
1422,1582144170.940027,1582144171.231737,ransac
1423,1582144172.240543,1582144172.538353,ransac
1424,1582144174.548765,1582144174.869083,ransac
1425,1582144176.8791618,1582144177.16919,ransac
1426,1582144179.179573,1582144179.5362382,ransac
1427,1582144181.54673,1582144181.895594,ransac
1428,1582144188.914174,1582144189.792464,ransac
1429,1582144189.798836,1582144190.732225,ransac
1430,1582144195.7475731,1582144196.7227108,ransac
1431,1582144197.731874,1582144198.6951962,ransac
1432,1582144201.707598,1582144202.257667,ransac
1433,1582144202.264677,1582144202.53149,ransac
1434,1582144206.545704,1582144206.936593,ransac
1435,1582144207.944631,1582144208.219634,ransac
1436,1582144209.228607,1582144210.261951,ransac
1437,1582144210.268434,1582144210.533535,ransac
1438,1582144212.54419,1582144212.9334679,ransac
1439,1582144212.940037,1582144213.30085,ransac
1440,1582144216.3132641,1582144216.637315,ransac
1441,1582144217.6460009,1582144218.016473,ransac
1442,1582144218.023093,1582144218.345639,ransac
1443,1582144220.3565462,1582144220.702974,ransac
1444,1582144223.7152278,1582144224.044385,ransac
1445,1582144226.054736,1582144226.382654,ransac
1446,1582144227.391489,1582144227.714469,ransac
1447,1582144229.725181,1582144230.002359,ransac
1448,1582144230.008796,1582144230.305464,ransac
1449,1582144232.315842,1582144232.61215,ransac
1450,1582144232.618515,1582144232.881474,ransac
1451,1582144234.8918538,1582144235.195433,ransac
1452,1582144235.2025099,1582144235.4568439,ransac
1453,1582144235.463241,1582144235.705641,ransac
1454,1582144237.715825,1582144238.040928,ransac
1455,1582144244.05877,1582144244.873673,ransac
1456,1582144245.882446,1582144246.657015,ransac
1457,1582144249.669213,1582144250.3995788,ransac
1458,1582144253.412803,1582144254.11184,ransac
1459,1582144256.122352,1582144256.820283,ransac
1460,1582144258.830734,1582144259.518866,ransac
1461,1582144261.529842,1582144262.248133,ransac
1462,1582144267.264243,1582144268.0627,ransac
1463,1582144270.073358,1582144270.8590221,ransac
1464,1582144273.8713179,1582144274.3706222,ransac
1465,1582144277.382809,1582144278.1941118,ransac
1466,1582144278.2007,1582144278.685649,ransac
1467,1582144280.695985,1582144281.198863,ransac
1468,1582144282.207517,1582144282.702229,ransac
1469,1582144283.710201,1582144284.013377,ransac
1470,1582144286.023905,1582144286.388319,ransac
1471,1582144289.400676,1582144289.6855009,ransac
1472,1582144289.691917,1582144290.106973,ransac
1473,1582144292.117385,1582144292.4254632,ransac
1474,1582144295.437499,1582144295.723439,ransac
1475,1582144297.733379,1582144298.0094,ransac
1476,1582144299.020319,1582144299.296634,ransac
1477,1582144299.3031301,1582144299.552119,ransac
1478,1582144301.562401,1582144301.824625,ransac
1479,1582144302.833175,1582144303.116183,ransac
1480,1582144305.126713,1582144305.396733,ransac
1481,1582144307.406884,1582144307.706239,ransac
1482,1582144307.713362,1582144307.958825,ransac
1483,1582144310.971544,1582144311.331929,ransac
1484,1582144311.338498,1582144311.6887538,ransac
1485,1582144313.699203,1582144314.084837,ransac
1486,1582144315.093624,1582144315.507084,ransac
1487,1582144318.519781,1582144318.905652,ransac
1488,1582144318.912119,1582144319.3105571,ransac
1489,1582144322.322244,1582144322.7572849,ransac
1490,1582144323.766446,1582144324.169811,ransac
1491,1582144325.1782858,1582144325.578223,ransac
1492,1582144327.5893009,1582144328.017395,ransac
1493,1582144329.02613,1582144329.399847,ransac
1494,1582144331.409319,1582144331.754518,ransac
1495,1582144333.7650561,1582144334.1595519,ransac
1496,1582144335.168271,1582144335.567787,ransac
1497,1582144337.578234,1582144337.9806962,ransac
1498,1582144341.994876,1582144342.367573,ransac
1499,1582144343.375978,1582144343.776223,ransac
1500,1582144347.790823,1582144348.197674,ransac
1501,1582144348.204017,1582144348.582781,ransac
1502,1582144350.5940359,1582144350.9456,ransac
1503,1582144350.952211,1582144351.328626,ransac
1504,1582144354.340755,1582144354.721771,ransac
1505,1582144356.73193,1582144357.074969,ransac
1506,1582144358.083817,1582144358.473807,ransac
1507,1582144362.487282,1582144362.896698,ransac
1508,1582144362.903798,1582144363.263051,ransac
1509,1582144365.273175,1582144365.693341,ransac
1510,1582144365.699945,1582144366.0490448,ransac
1511,1582144368.059015,1582144368.434736,ransac
1512,1582144369.4433901,1582144369.8157618,ransac
1513,1582144369.822292,1582144370.1158519,ransac
1514,1582144375.132434,1582144375.522696,ransac
1515,1582144375.529148,1582144375.935064,ransac
1516,1582144378.9471688,1582144379.368167,ransac
1517,1582144380.3769279,1582144380.9464688,ransac
1518,1582144383.9583962,1582144384.456274,ransac
1519,1582144385.464875,1582144386.023979,ransac
1520,1582144387.032579,1582144387.328224,ransac
1521,1582144394.348003,1582144394.640857,ransac
1522,1582144394.6472971,1582144394.889964,ransac
1523,1582144396.900179,1582144397.224724,ransac
1524,1582144398.2337642,1582144398.5286028,ransac
1525,1582144399.537199,1582144399.818633,ransac
1526,1582144401.828979,1582144402.176925,ransac
1527,1582144402.183312,1582144402.499035,ransac
1528,1582144404.5095901,1582144404.835757,ransac
1529,1582144405.844545,1582144406.232341,ransac
1530,1582144408.242685,1582144408.6507769,ransac
1531,1582144408.658093,1582144408.987956,ransac
1532,1582144413.0012221,1582144413.3993402,ransac
1533,1582144413.405987,1582144413.751461,ransac
1534,1582144415.761765,1582144416.104835,ransac
1535,1582144417.113842,1582144417.481406,ransac
1536,1582144419.492059,1582144419.910284,ransac
1537,1582144419.916885,1582144420.268215,ransac
1538,1582144422.278609,1582144422.5768561,ransac
1539,1582144438.610208,1582144440.389784,ransac
1540,1582144440.396529,1582144441.0102339,ransac
1541,1582144443.020446,1582144443.555571,ransac
1542,1582144445.566139,1582144446.1291661,ransac
1543,1582144449.141636,1582144449.770731,ransac
1544,1582144449.777349,1582144450.315759,ransac
1545,1582144453.328153,1582144453.867321,ransac
1546,1582144456.879593,1582144457.233117,ransac
1547,1582144461.247524,1582144461.633276,ransac
1548,1582144464.645402,1582144465.0560858,ransac
1549,1582144465.062715,1582144465.4545221,ransac
1550,1582144468.4670641,1582144468.820338,ransac
1551,1582144468.826926,1582144469.1703901,ransac
1552,1582144471.180402,1582144471.485408,ransac
1553,1582144472.494925,1582144472.776916,ransac
1554,1582144473.786123,1582144474.07405,ransac
1555,1582144481.093039,1582144481.925651,ransac
1556,1582144483.9365811,1582144485.007732,ransac
1557,1582144491.024952,1582144492.021025,ransac
1558,1582144492.0275419,1582144492.956023,ransac
1559,1582144493.964783,1582144494.313866,ransac
1560,1582144498.328026,1582144498.7153368,ransac
1561,1582144501.728146,1582144502.151727,ransac
1562,1582144502.158222,1582144503.127342,ransac
1563,1582144506.13915,1582144506.442408,ransac
1564,1582144508.45299,1582144509.151663,ransac
1565,1582144510.159914,1582144510.4494581,ransac
1566,1582144513.461228,1582144513.904512,ransac
1567,1582144513.91103,1582144514.743145,ransac
1568,1582144518.757274,1582144519.2225661,ransac
1569,1582144519.231894,1582144519.574698,ransac
1570,1582144520.583425,1582144520.900939,ransac
1571,1582144523.91321,1582144524.2602599,ransac
1572,1582144524.266714,1582144524.6139688,ransac
1573,1582144525.6230788,1582144525.932576,ransac
1574,1582144526.940956,1582144527.295384,ransac
1575,1582144528.30415,1582144528.663196,ransac
1576,1582144530.67362,1582144531.049752,ransac
1577,1582144532.058981,1582144532.437945,ransac
1578,1582144533.4467368,1582144533.818428,ransac
1579,1582144536.83085,1582144537.222616,ransac
1580,1582144538.231606,1582144538.633833,ransac
1581,1582144539.642673,1582144540.034199,ransac
1582,1582144542.044975,1582144542.417729,ransac
1583,1582144545.430099,1582144545.826462,ransac
1584,1582144548.838958,1582144549.244059,ransac
1585,1582144549.250612,1582144549.636462,ransac
1586,1582144552.6490312,1582144553.010043,ransac
1587,1582144553.016662,1582144553.4694788,ransac
1588,1582144558.48598,1582144559.13499,ransac
1589,1582144560.143628,1582144560.8526552,ransac
1590,1582144562.863375,1582144563.326975,ransac
1591,1582144564.3358529,1582144564.829441,ransac
1592,1582144565.838097,1582144566.280625,ransac
1593,1582144566.287112,1582144566.593466,ransac
1594,1582144568.604147,1582144568.9086401,ransac
1595,1582144569.917708,1582144570.291302,ransac
1596,1582144571.3000698,1582144571.691291,ransac
1597,1582144574.703691,1582144575.109723,ransac
1598,1582144575.116417,1582144575.5011199,ransac
1599,1582144578.511615,1582144578.8360891,ransac
1600,1582144578.8428981,1582144579.2464712,ransac
1601,1582144581.256701,1582144581.631099,ransac
1602,1582144582.639983,1582144583.020831,ransac
1603,1582144583.027506,1582144583.398066,ransac
1604,1582144583.4048462,1582144583.684442,ransac
1605,1582144588.70027,1582144589.1219509,ransac
1606,1582144591.133637,1582144591.4966881,ransac
1607,1582144591.503367,1582144591.858967,ransac
1608,1582144594.870981,1582144595.260559,ransac
1609,1582144595.268034,1582144595.668031,ransac
1610,1582144598.680552,1582144599.19362,ransac
1611,1582144603.2078302,1582144603.6772802,ransac
1612,1582144604.685242,1582144605.156243,ransac
1613,1582144605.1626961,1582144605.439385,ransac
1614,1582144607.450341,1582144607.915821,ransac
1615,1582144608.924593,1582144609.346717,ransac
1616,1582144610.355359,1582144610.741768,ransac
1617,1582144610.748319,1582144611.0090759,ransac
1618,1582144614.0214882,1582144614.331259,ransac
1619,1582144615.340548,1582144615.619349,ransac
1620,1582144617.630042,1582144617.902648,ransac
1621,1582144619.913369,1582144620.2444232,ransac
1622,1582144620.251476,1582144620.573172,ransac
1623,1582144622.583742,1582144622.955189,ransac
1624,1582144623.96439,1582144624.307065,ransac
1625,1582144625.3159401,1582144625.64256,ransac
1626,1582144627.6532302,1582144627.989718,ransac
1627,1582144627.996449,1582144628.285995,ransac
1628,1582144631.298166,1582144631.627819,ransac
1629,1582144631.634683,1582144631.9376268,ransac
1630,1582144633.948275,1582144634.299275,ransac
1631,1582144635.3080812,1582144635.637983,ransac
1632,1582144638.650249,1582144638.928526,ransac
1633,1582144638.935606,1582144639.193227,ransac
1634,1582144641.203965,1582144641.5173972,ransac
1635,1582144641.5241868,1582144641.859566,ransac
1636,1582144642.868305,1582144643.205926,ransac
1637,1582144645.2163901,1582144645.568942,ransac
1638,1582144645.575491,1582144645.908478,ransac
1639,1582144646.917131,1582144647.263216,ransac
1640,1582144647.27004,1582144647.581283,ransac
1641,1582144649.591797,1582144649.969828,ransac
1642,1582144650.978812,1582144651.358441,ransac
1643,1582144652.366967,1582144652.802876,ransac
1644,1582144652.810183,1582144653.133277,ransac
1645,1582144654.1419618,1582144654.470364,ransac
1646,1582144655.4794211,1582144655.8375359,ransac
1647,1582144662.856298,1582144663.768181,ransac
1648,1582144664.7769392,1582144665.5810711,ransac
1649,1582144669.595394,1582144670.434264,ransac
1650,1582144672.445234,1582144673.245423,ransac
1651,1582144676.258543,1582144677.100337,ransac
1652,1582144679.1110141,1582144679.870758,ransac
1653,1582144681.881219,1582144682.759413,ransac
1654,1582144687.77543,1582144688.611089,ransac
1655,1582144690.6213028,1582144691.531846,ransac
1656,1582144693.543253,1582144693.891752,ransac
1657,1582144695.902209,1582144696.212068,ransac
1658,1582144697.220929,1582144697.571708,ransac
1659,1582144698.580565,1582144699.515564,ransac
1660,1582144699.5223382,1582144699.8553321,ransac
1661,1582144699.862411,1582144700.1228302,ransac
1662,1582144701.131556,1582144701.4266698,ransac
1663,1582144702.435567,1582144702.763628,ransac
1664,1582144702.7701778,1582144703.098979,ransac
1665,1582144704.107802,1582144704.443682,ransac
1666,1582144704.450166,1582144704.7830632,ransac
1667,1582144705.7922368,1582144706.079782,ransac
1668,1582144707.088421,1582144707.450221,ransac
1669,1582144707.4566891,1582144707.77564,ransac
1670,1582144708.784475,1582144709.078113,ransac
1671,1582144710.086771,1582144710.392192,ransac
1672,1582144710.399065,1582144710.693588,ransac
1673,1582144711.702774,1582144712.0163221,ransac
1674,1582144713.02464,1582144713.354012,ransac
1675,1582144714.36346,1582144714.728621,ransac
1676,1582144720.74635,1582144721.495215,ransac
1677,1582144724.507847,1582144724.864149,ransac
1678,1582144724.871225,1582144725.6207108,ransac
1679,1582144726.629146,1582144726.96262,ransac
1680,1582144726.969664,1582144727.296215,ransac
1681,1582144729.306576,1582144729.643934,ransac
1682,1582144729.650851,1582144730.001285,ransac
1683,1582144734.01518,1582144734.583628,ransac
1684,1582144736.594241,1582144737.1838038,ransac
1685,1582144739.194377,1582144739.663391,ransac
1686,1582144740.6720002,1582144741.108991,ransac
1687,1582144743.119962,1582144743.5942981,ransac
1688,1582144745.604763,1582144745.962855,ransac
1689,1582144746.972044,1582144747.381703,ransac
1690,1582144751.395768,1582144751.814441,ransac
1691,1582144751.820968,1582144752.214385,ransac
1692,1582144754.224876,1582144754.582136,ransac
1693,1582144754.588965,1582144754.986381,ransac
1694,1582144757.998791,1582144758.401294,ransac
1695,1582144760.41173,1582144760.871624,ransac
1696,1582144761.880627,1582144762.291973,ransac
1697,1582144765.304316,1582144765.721202,ransac
1698,1582144771.7388759,1582144773.3384,ransac
1699,1582144776.3505812,1582144776.806746,ransac
1700,1582144778.817575,1582144780.393529,ransac
1701,1582144781.402561,1582144781.8116891,ransac
1702,1582144781.818767,1582144782.234959,ransac
1703,1582144784.244699,1582144784.654655,ransac
1704,1582144787.6664948,1582144788.111929,ransac
1705,1582144790.122568,1582144790.627128,ransac
1706,1582144793.639278,1582144794.14189,ransac
1707,1582144794.148446,1582144794.5708401,ransac
1708,1582144796.580981,1582144796.9829009,ransac
1709,1582144796.989644,1582144797.243933,ransac
1710,1582144799.255646,1582144799.52232,ransac
1711,1582144799.52892,1582144799.780646,ransac
1712,1582144800.788312,1582144801.0795481,ransac
1713,1582144802.088904,1582144802.3487349,ransac
1714,1582144804.3591518,1582144804.643975,ransac
1715,1582144804.650851,1582144804.9283679,ransac
1716,1582144806.939041,1582144807.208761,ransac
1717,1582144810.220616,1582144810.493833,ransac
1718,1582144814.507866,1582144814.784253,ransac
1719,1582144814.790497,1582144815.049158,ransac
1720,1582144817.0597491,1582144817.3446028,ransac
1721,1582144817.351259,1582144817.594827,ransac
1722,1582144819.605234,1582144819.894656,ransac
1723,1582144821.90579,1582144822.456192,ransac
1724,1582144824.467429,1582144824.8389869,ransac
1725,1582144824.845887,1582144825.419073,ransac
1726,1582144827.42955,1582144827.7749221,ransac
1727,1582144827.781842,1582144828.11763,ransac
1728,1582144831.129883,1582144831.513162,ransac
1729,1582144831.5198278,1582144831.851474,ransac
1730,1582144832.8596768,1582144833.195544,ransac
1731,1582144836.207836,1582144836.545132,ransac
1732,1582144836.551795,1582144836.892813,ransac
1733,1582144837.901345,1582144838.19294,ransac
1734,1582144840.203864,1582144840.486377,ransac
1735,1582144840.492926,1582144840.7912529,ransac
1736,1582144841.800211,1582144842.095527,ransac
1737,1582144843.104285,1582144843.49401,ransac
1738,1582144846.506373,1582144846.918701,ransac
1739,1582144848.929345,1582144849.5592859,ransac
1740,1582144852.571375,1582144853.018982,ransac
1741,1582144853.025351,1582144853.48399,ransac
1742,1582144856.49579,1582144856.969598,ransac
1743,1582144857.978344,1582144858.493686,ransac
1744,1582144859.5030198,1582144859.833385,ransac
1745,1582144867.069511,1582144867.921341,ransac
1746,1582144867.932062,1582144868.719529,ransac
1747,1582144869.729133,1582144870.0759141,ransac
1748,1582144871.0848439,1582144871.415888,ransac
1749,1582144872.424558,1582144872.797992,ransac
1750,1582144873.806957,1582144874.173855,ransac
1751,1582144875.1825519,1582144875.52621,ransac
1752,1582144876.53489,1582144876.921241,ransac
1753,1582144878.932554,1582144879.322765,ransac
1754,1582144880.3315382,1582144880.724901,ransac
1755,1582144881.734164,1582144882.08363,ransac
1756,1582144883.092758,1582144883.422298,ransac
1757,1582144885.432827,1582144885.809152,ransac
1758,1582144886.81811,1582144887.197124,ransac
1759,1582144888.206002,1582144888.5535789,ransac
1760,1582144889.561662,1582144889.902844,ransac
1761,1582144894.918555,1582144895.706641,ransac
1762,1582144895.713865,1582144896.4424028,ransac
1763,1582144900.4563599,1582144901.12311,ransac
1764,1582144902.1318119,1582144902.854677,ransac
1765,1582144906.8686109,1582144907.567761,ransac
1766,1582144908.576724,1582144909.26381,ransac
1767,1582144913.277616,1582144913.9930801,ransac
1768,1582144915.001805,1582144915.7006881,ransac
1769,1582144921.718182,1582144922.4291449,ransac
1770,1582144925.441265,1582144926.2173018,ransac
1771,1582144928.227226,1582144929.018702,ransac
1772,1582144932.03085,1582144932.755384,ransac
1773,1582144934.76565,1582144935.5179179,ransac
1774,1582144937.5281231,1582144938.2463849,ransac
1775,1582144938.252721,1582144938.71118,ransac
1776,1582144941.723774,1582144942.161712,ransac
1777,1582144943.1704779,1582144943.6901288,ransac
1778,1582144949.707169,1582144950.708242,ransac
1779,1582144953.721246,1582144954.1446528,ransac
1780,1582144954.1512759,1582144955.204829,ransac
1781,1582144957.21565,1582144957.5935712,ransac
1782,1582144957.599992,1582144958.015411,ransac
1783,1582144959.024282,1582144959.443948,ransac
1784,1582144959.450356,1582144959.7096891,ransac
1785,1582144960.718698,1582144960.992531,ransac
1786,1582144960.998929,1582144961.246269,ransac
1787,1582144961.252712,1582144961.5300212,ransac
1788,1582144961.536814,1582144961.803227,ransac
1789,1582144962.812754,1582144963.112581,ransac
1790,1582144971.132829,1582144972.452013,ransac
1791,1582144974.462895,1582144975.667839,ransac
1792,1582144982.686343,1582144983.9164,ransac
1793,1582144987.929305,1582144989.183417,ransac
1794,1582144991.1947901,1582144992.465654,ransac
1795,1582144998.483494,1582144999.581541,ransac
1796,1582145002.59421,1582145003.846736,ransac
1797,1582145008.86238,1582145009.9565618,ransac
1798,1582145013.97131,1582145015.256804,ransac
1799,1582145020.2734609,1582145021.5216599,ransac
1800,1582145024.534415,1582145025.809402,ransac
1801,1582145030.8259099,1582145031.91185,ransac
1802,1582145032.920692,1582145033.2469,ransac
1803,1582145034.25565,1582145035.5177789,ransac
1804,1582145035.524476,1582145035.9050689,ransac
1805,1582145038.917108,1582145039.5078402,ransac
1806,1582145039.514946,1582145040.128425,ransac
1807,1582145044.142734,1582145044.831377,ransac
1808,1582145045.840219,1582145046.456352,ransac
1809,1582145049.468658,1582145050.043145,ransac
1810,1582145051.051832,1582145051.609667,ransac
1811,1582145054.622535,1582145055.239482,ransac
1812,1582145055.245918,1582145055.7992241,ransac
1813,1582145061.816925,1582145062.486193,ransac
1814,1582145062.4937131,1582145063.13349,ransac
1815,1582145066.14546,1582145066.757265,ransac
1816,1582145066.764045,1582145067.286383,ransac
1817,1582145072.302451,1582145072.776289,ransac
1818,1582145072.7830849,1582145073.3564599,ransac
1819,1582145076.368599,1582145076.8424802,ransac
1820,1582145076.84934,1582145077.338268,ransac
1821,1582145080.350782,1582145080.814423,ransac
1822,1582145083.82682,1582145084.339652,ransac
1823,1582145085.348225,1582145085.876821,ransac
1824,1582145087.8874712,1582145088.3694608,ransac
1825,1582145089.378439,1582145089.8331199,ransac
1826,1582145091.8436859,1582145092.372406,ransac
1827,1582145096.3870552,1582145096.8982868,ransac
1828,1582145098.909066,1582145099.4055061,ransac
1829,1582145101.415979,1582145101.903816,ransac
1830,1582145103.914629,1582145104.507016,ransac
1831,1582145108.5222962,1582145109.391571,ransac
1832,1582145110.400665,1582145110.6998222,ransac
1833,1582145112.71097,1582145113.6138911,ransac
1834,1582145113.620336,1582145113.916377,ransac
1835,1582145114.9246562,1582145115.204015,ransac
1836,1582145115.210844,1582145115.4717321,ransac
1837,1582145117.482291,1582145117.760246,ransac
1838,1582145117.7668471,1582145118.031082,ransac
1839,1582145120.0415099,1582145120.34253,ransac
1840,1582145120.349367,1582145120.6076689,ransac
1841,1582145122.617843,1582145122.904229,ransac
1842,1582145122.9107618,1582145123.153296,ransac
1843,1582145125.163734,1582145125.451761,ransac
1844,1582145126.4607651,1582145126.734739,ransac
1845,1582145127.743506,1582145128.030491,ransac
1846,1582145130.0407689,1582145130.331579,ransac
1847,1582145131.340598,1582145131.632062,ransac
1848,1582145133.642651,1582145133.920392,ransac
1849,1582145138.936487,1582145139.494417,ransac
1850,1582145139.501045,1582145140.0930052,ransac
1851,1582145143.1047869,1582145143.6408901,ransac
1852,1582145144.649399,1582145145.224151,ransac
1853,1582145147.234586,1582145147.746507,ransac
1854,1582145148.75541,1582145149.238024,ransac
1855,1582145151.248423,1582145151.7709,ransac
1856,1582145153.781249,1582145154.381373,ransac
1857,1582145157.393672,1582145157.951809,ransac
1858,1582145160.963876,1582145161.563321,ransac
1859,1582145165.5774062,1582145166.4430358,ransac
1860,1582145167.451507,1582145168.362364,ransac
1861,1582145171.374905,1582145172.2607439,ransac
1862,1582145175.27369,1582145176.1229188,ransac
1863,1582145178.1335,1582145178.996831,ransac
1864,1582145182.008914,1582145182.909589,ransac
1865,1582145185.922316,1582145186.7606509,ransac
1866,1582145189.772747,1582145190.605104,ransac
1867,1582145195.620934,1582145196.563589,ransac
1868,1582145197.572431,1582145198.424406,ransac
