Image,Size,OutputTime,Tiles
WV03_20171006020935_10400100335BAA00_17OCT06020935-P1BS-501862017100_01_P005_u08rf3031.tif,1397.3328504562378,70.96000000000001,19353
WV03_20171231033136_10400100361B5D00_17DEC31033136-P1BS-501934416050_01_P007_u08rf3031.tif,244.8998317718506,25.2,5170
WV03_20171016223246_1040010033A15500_17OCT16223246-P1BS-501862031090_01_P003_u08rf3031.tif,1694.77223777771,79.1,24014
WV03_20170901221125_10400100318B7500_17SEP01221125-P1BS-501669238100_01_P005_u08rf3031.tif,942.0183801651001,49.61,15615
WV03_20171225114143_1040010037D15800_17DEC25114143-P1BS-501954061100_01_P005_u08rf3031.tif,1602.332673072815,84.89,21589
WV03_20171203072833_1040010037B70E00_17DEC03072833-P1BS-501954110030_01_P003_u08rf3031.tif,1738.0468645095825,95.02000000000001,24056
WV03_20171221152634_1040010036849000_17DEC21152634-P1BS-501956518060_01_P009_u08rf3031.tif,1313.6630878448486,66.89,18627
WV03_20171219132003_104001003678C300_17DEC19132003-P1BS-501956508090_01_P006_u08rf3031.tif,1058.1938982009888,67.22,17995
WV03_20171224160920_1040010037300700_17DEC24160920-P1BS-501968379040_01_P003_u08rf3031.tif,1020.4961290359497,66.85,22358
WV03_20170918151739_10400100322EE500_17SEP18151739-P1BS-501946228090_01_P002_u08rf3031.tif,1185.6212682724,65.18,24276
WV03_20171216141248_1040010036587400_17DEC16141248-P1BS-501954094030_01_P004_u08rf3031.tif,1390.6369638442993,78.1,22974
WV03_20171231131400_1040010036245800_17DEC31131400-P1BS-501953989020_01_P007_u08rf3031.tif,371.9472942352295,52.97,21000
WV03_20170722224405_104001002E7EBE00_17JUL22224405-P1BS-501497905050_01_P001_u08rf3031.tif,841.3503580093384,61.11,21305
WV03_20171205062126_1040010036051400_17DEC05062126-P1BS-501934402080_01_P003_u08rf3031.tif,1463.3551940917969,89.46000000000001,21541
WV03_20171205205941_10400100368C9900_17DEC05205941-P1BS-501956587030_01_P008_u08rf3031.tif,1676.380844116211,82.33,21884
WV03_20171005225458_1040010033BAC300_17OCT05225458-P1BS-501862037060_01_P005_u08rf3031.tif,1544.6095628738403,82.88,22979
WV03_20180101115227_1040010035BAB700_18JAN01115227-P1BS-501934298020_01_P010_u08rf3031.tif,554.929744720459,36.44,9138
WV03_20171102220522_1040010034883F00_17NOV02220522-P1BS-501920081100_01_P002_u08rf3031.tif,1034.3910369873047,70.1,21547
WV03_20171101040114_1040010035AB4B00_17NOV01040114-P1BS-501934288050_01_P002_u08rf3031.tif,609.4289703369141,56.03,23404
WV03_20171217141953_1040010037587B00_17DEC17141953-P1BS-501968392040_01_P008_u08rf3031.tif,1436.6246576309204,70.77,19850
WV03_20171202102805_10400100352AC100_17DEC02102805-P1BS-501922396080_01_P001_u08rf3031.tif,631.4533977508545,62.63,17319
WV03_20171231145026_10400100368E7200_17DEC31145026-P1BS-501956589080_01_P005_u08rf3031.tif,1126.9160318374634,62.57,18337
WV03_20170908155645_1040010033080600_17SEP08155645-P1BS-501603158050_01_P010_u08rf3031.tif,657.7397594451904,61.8,21381
WV03_20170901140407_10400100324F2D00_17SEP01140407-P1BS-501603144060_01_P002_u08rf3031.tif,819.9075870513916,81.46000000000001,22414
WV03_20171115074444_10400100340E0F00_17NOV15074444-P1BS-501896786060_01_P010_u08rf3031.tif,835.7634553909302,44.67,10062
WV03_20171115221318_1040010035C97F00_17NOV15221318-P1BS-501934390070_01_P008_u08rf3031.tif,1448.7770690917969,79.35,20550
WV03_20170915125116_10400100313F1600_17SEP15125116-P1BS-501946159070_01_P001_u08rf3031.tif,887.5769414901733,70.98,18638
WV03_20170923132124_104001003384DE00_17SEP23132124-P1BS-501946333100_01_P007_u08rf3031.tif,1789.3878755569458,83.67,20152
WV03_20171024100252_1040010035CCC200_17OCT24100252-P1BS-501934393030_01_P002_u08rf3031.tif,1423.5387964248657,56.51,18785
WV03_20171213131551_10400100379A3800_17DEC13131551-P1BS-501954103010_01_P001_u08rf3031.tif,130.2535514831543,61.44,20157
WV03_20171109043010_104001003597A300_17NOV09043010-P1BS-501932186070_01_P002_u08rf3031.tif,1349.0209522247314,81.48,24018
WV03_20171127073334_104001003523AE00_17NOV27073334-P1BS-501922390030_01_P004_u08rf3031.tif,567.5459566116333,59.32,19197
WV03_20171217080038_1040010035CB1800_17DEC17080038-P1BS-501934391060_01_P008_u08rf3031.tif,786.6948652267456,67.17,23588
WV03_20170927030258_1040010033243E00_17SEP27030258-P1BS-501946283040_01_P005_u08rf3031.tif,1329.7233047485352,70.25,23546
WV03_20170927142344_1040010032270C00_17SEP27142344-P1BS-501946227080_01_P010_u08rf3031.tif,1478.2730388641357,74.01,20333
WV03_20171005162854_10400100336CE300_17OCT05162854-P1BS-501862022050_01_P004_u08rf3031.tif,2703.5747861862183,93.68,22456
WV03_20171117000608_1040010035A7A600_17NOV17000608-P1BS-501934284050_01_P002_u08rf3031.tif,1202.5760049819946,76.2,18996
WV03_20171002104944_1040010034692700_17OCT02104944-P1BS-501946353060_01_P003_u08rf3031.tif,657.7020969390869,26.99,6088
WV03_20171019084513_1040010033903C00_17OCT19084513-P1BS-501862028040_01_P005_u08rf3031.tif,1057.9598197937012,58.73,19778
WV03_20170914155254_1040010033BB8600_17SEP14155254-P1BS-501946344100_01_P002_u08rf3031.tif,1347.9593381881714,62.05,19749
WV03_20170818231736_1040010031442200_17AUG18231736-P1BS-501946158030_01_P003_u08rf3031.tif,724.4512729644775,59.27,20397
WV03_20171004094645_1040010034BB0C00_17OCT04094645-P1BS-501862237050_01_P002_u08rf3031.tif,2048.9849796295166,79.23,18656
WV03_20171027140323_1040010034872700_17OCT27140323-P1BS-501920081070_01_P005_u08rf3031.tif,751.4750738143921,74.18,21500
WV03_20171117130602_1040010035A24400_17NOV17130602-P1BS-501934280020_01_P007_u08rf3031.tif,1231.8401165008545,63.31,21484
WV03_20171011081814_10400100343DE600_17OCT11081814-P1BS-501862149070_01_P008_u08rf3031.tif,2240.5041856765747,90.64,23449
WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P010_u08rf3031.tif,342.47140312194824,33.9,9485
WV03_20171124212134_104001003689A000_17NOV24212134-P1BS-501956585100_01_P009_u08rf3031.tif,992.2214412689209,60.59,17243
WV03_20171217080132_10400100362B1100_17DEC17080132-P1BS-501953993070_01_P005_u08rf3031.tif,1817.2468299865723,78.0,20993
WV03_20170927012541_1040010032335400_17SEP27012541-P1BS-501946230050_01_P002_u08rf3031.tif,2146.1811094284058,105.5,25064
WV03_20171020135052_1040010033C33D00_17OCT20135052-P1BS-501862132010_01_P006_u08rf3031.tif,1339.6734199523926,86.1,23637
WV03_20171026022846_1040010036C57D00_17OCT26022846-P1BS-501968316060_01_P002_u08rf3031.tif,2092.028688430786,84.37,23048
WV03_20171022222900_1040010035C45200_17OCT22222900-P1BS-501862247070_01_P001_u08rf3031.tif,2420.7554969787598,79.75,21449
WV03_20171028043706_1040010034103B00_17OCT28043706-P1BS-501896786100_01_P003_u08rf3031.tif,1376.3118352890015,68.19,21328
WV03_20171117031927_1040010034AB3500_17NOV17031927-P1BS-501920096050_01_P002_u08rf3031.tif,1722.7995223999023,72.44,23382
WV03_20170610231020_104001002E331300_17JUN10231020-P1BS-501946149020_01_P008_u08rf3031.tif,895.3181638717651,63.34,21106
WV03_20171129062527_1040010035A08F00_17NOV29062527-P1BS-501934281080_01_P003_u08rf3031.tif,1692.6492500305176,92.95,23057
WV03_20170917150120_1040010032523A00_17SEP17150120-P1BS-501946236030_01_P002_u08rf3031.tif,1215.200852394104,56.16,19183
WV03_20170920105923_1040010033358900_17SEP20105923-P1BS-501946287050_01_P003_u08rf3031.tif,1951.3722887039185,90.22,21940
WV03_20170927142224_10400100332D4B00_17SEP27142224-P1BS-501946285100_01_P003_u08rf3031.tif,2262.4087438583374,86.48,22996
WV03_20171115221307_1040010035C97F00_17NOV15221307-P1BS-501934390070_01_P001_u08rf3031.tif,1440.4686918258667,73.4,18985
WV03_20171212175415_1040010036569100_17DEC12175415-P1BS-501954093030_01_P010_u08rf3031.tif,300.0032215118408,31.41,7577
WV03_20171023000437_10400100321C5900_17OCT23000437-P1BS-501861930050_01_P005_u08rf3031.tif,1621.1310014724731,92.78,23054
WV03_20171115234927_1040010033958D00_17NOV15234927-P1BS-501896775050_01_P001_u08rf3031.tif,1180.8783159255981,71.39,18184
WV03_20170923132119_104001003384DE00_17SEP23132119-P1BS-501946333100_01_P004_u08rf3031.tif,1475.0616149902344,80.45,19970
WV03_20171205062124_1040010036051400_17DEC05062124-P1BS-501934402080_01_P002_u08rf3031.tif,1392.1852884292603,86.47,21543
WV03_20171201052036_1040010033CFD500_17DEC01052036-P1BS-501896780010_01_P003_u08rf3031.tif,1227.6690454483032,83.69,21597
WV03_20171026134854_1040010034B3BF00_17OCT26134854-P1BS-501920098010_01_P008_u08rf3031.tif,1257.6333799362183,71.74,19649
WV03_20170916014919_1040010033917D00_17SEP16014919-P1BS-501946336010_01_P004_u08rf3031.tif,1839.364933013916,75.96000000000001,19477
WV03_20171114054620_104001003511DF00_17NOV14054620-P1BS-501920253090_01_P002_u08rf3031.tif,1737.7971258163452,93.33,23054
WV03_20171118163205_104001003529E100_17NOV18163205-P1BS-501922394080_01_P001_u08rf3031.tif,1492.999750137329,59.72,17863
WV03_20170916014916_1040010033917D00_17SEP16014916-P1BS-501946336010_01_P002_u08rf3031.tif,1227.965458869934,73.25,19597
WV03_20171222024022_1040010036C2B900_17DEC22024022-P1BS-501968313030_01_P006_u08rf3031.tif,1591.8721523284912,72.52,23125
WV03_20171116044834_10400100348D2900_17NOV16044834-P1BS-501920083040_01_P010_u08rf3031.tif,2200.8619470596313,99.44,22594
WV03_20171218143522_1040010035037B00_17DEC18143522-P1BS-501920244020_01_P004_u08rf3031.tif,1090.9042520523071,65.66,19288
WV03_20171218125802_1040010036C96D00_17DEC18125802-P1BS-501968318060_01_P002_u08rf3031.tif,864.481559753418,72.77,20568
WV03_20171225114146_1040010037D15800_17DEC25114146-P1BS-501954061100_01_P007_u08rf3031.tif,1307.6471881866455,84.57,22086
WV03_20171216221146_1040010036859A00_17DEC16221146-P1BS-501956519100_01_P010_u08rf3031.tif,471.58918285369873,38.04,10598
WV03_20171007134238_104001003465C200_17OCT07134238-P1BS-501862157090_01_P001_u08rf3031.tif,1069.2748184204102,89.09,23208
WV03_20171105032621_104001003499CC00_17NOV05032621-P1BS-501920089020_01_P004_u08rf3031.tif,1860.245623588562,73.24,22278
WV03_20170914043404_1040010033B73100_17SEP14043404-P1BS-501946342010_01_P007_u08rf3031.tif,1726.9197254180908,79.08,20048
WV03_20180110140231_104001003529FE00_18JAN10140231-P1BS-501922394090_01_P010_u08rf3031.tif,382.4481267929077,31.68,7600
WV03_20171114054738_104001003508FA00_17NOV14054738-P1BS-501920247020_01_P002_u08rf3031.tif,459.84375381469727,29.04,5126
WV03_20171221121533_104001003650D400_17DEC21121533-P1BS-501954089100_01_P010_u08rf3031.tif,608.0521249771118,44.25,8642
WV03_20171212175402_1040010036569100_17DEC12175402-P1BS-501954093030_01_P002_u08rf3031.tif,1297.6260290145874,78.17,20469
WV03_20170902124307_1040010032A7F200_17SEP02124307-P1BS-501603154100_01_P003_u08rf3031.tif,1126.8276615142822,70.74,18097
WV03_20171117031933_1040010034AB3500_17NOV17031933-P1BS-501920096050_01_P005_u08rf3031.tif,1579.8327741622925,75.6,23444
WV03_20171129223634_10400100366E5900_17NOV29223634-P1BS-501956502100_01_P001_u08rf3031.tif,1357.9904975891113,68.23,18021
WV03_20171017063655_1040010033284400_17OCT17063655-P1BS-501861946050_01_P004_u08rf3031.tif,1938.637809753418,96.22,23032
WV03_20171206145115_1040010036A46700_17DEC06145115-P1BS-501956603040_01_P008_u08rf3031.tif,1906.9276485443115,82.2,21410
WV03_20170929225813_10400100338A4A00_17SEP29225813-P1BS-501946335030_01_P001_u08rf3031.tif,1341.2935342788696,72.99,20022
WV03_20171010044908_10400100341B7400_17OCT10044908-P1BS-501862143050_01_P009_u08rf3031.tif,1630.4701080322266,70.35,20133
WV03_20171009141713_10400100336DFF00_17OCT09141713-P1BS-501862022060_01_P006_u08rf3031.tif,910.0123691558838,60.57,20320
WV03_20171008220802_1040010034427600_17OCT08220802-P1BS-501862150050_01_P006_u08rf3031.tif,1929.1728229522705,82.22,21364
WV03_20170911150632_1040010032BC1100_17SEP11150632-P1BS-501603154060_01_P005_u08rf3031.tif,1992.4041147232056,63.7,20365
WV03_20170902222540_10400100310D2700_17SEP02222540-P1BS-501667685050_01_P004_u08rf3031.tif,695.4296855926514,59.68,21013
WV03_20171019070915_104001003379BC00_17OCT19070915-P1BS-501862023040_01_P005_u08rf3031.tif,1787.9664583206177,86.2,20943
WV03_20171215054219_1040010036C67A00_17DEC15054219-P1BS-501968317010_01_P001_u08rf3031.tif,1842.592580795288,78.14,18110
WV03_20171214085033_1040010035461300_17DEC14085033-P1BS-501922415070_01_P007_u08rf3031.tif,1755.5116863250732,79.56,21001
WV03_20171004000104_10400100342F8100_17OCT04000104-P1BS-501862146070_01_P001_u08rf3031.tif,1577.037389755249,81.76,19101
WV03_20170926203819_1040010033761C00_17SEP26203819-P1BS-501946300050_01_P001_u08rf3031.tif,1897.558536529541,62.35,19359
WV03_20171224094958_1040010035617F00_17DEC24094958-P1BS-501932131100_01_P005_u08rf3031.tif,1130.2742147445679,77.62,20061
WV03_20180110221055_10400100363FB000_18JAN10221055-P1BS-501954007020_01_P006_u08rf3031.tif,1596.041563987732,73.61,21522
WV03_20170912004509_1040010032B12400_17SEP12004509-P1BS-501946253010_01_P006_u08rf3031.tif,1094.9737062454224,76.08,18986
WV03_20170722224515_104001002F579500_17JUL22224515-P1BS-501497983050_01_P003_u08rf3031.tif,703.0209131240845,48.34,18544
WV03_20170903143656_10400100334E5000_17SEP03143656-P1BS-501603159030_01_P008_u08rf3031.tif,681.6750402450562,72.24,22015
WV03_20171219180621_1040010036BBC300_17DEC19180621-P1BS-501968307050_01_P004_u08rf3031.tif,969.7490854263306,84.37,23031
WV03_20170907220839_1040010030B0A500_17SEP07220839-P1BS-501667677050_01_P001_u08rf3031.tif,1708.2048511505127,72.28,20575
WV03_20170912165823_1040010032781200_17SEP12165823-P1BS-501946242040_01_P005_u08rf3031.tif,1064.7680492401123,76.0,21891
WV03_20170913153633_1040010032205D00_17SEP13153633-P1BS-501946225100_01_P006_u08rf3031.tif,2275.0301628112793,76.05,23488
WV03_20171101054530_10400100364BCD00_17NOV01054530-P1BS-501954085020_01_P008_u08rf3031.tif,1944.3098316192627,88.56,21189
WV03_20171223043315_1040010036870A00_17DEC23043315-P1BS-501956520080_01_P001_u08rf3031.tif,672.2960138320923,51.35,17957
WV03_20171011211605_1040010033D7AD00_17OCT11211605-P1BS-501862137040_01_P002_u08rf3031.tif,1629.6071844100952,78.96000000000001,21698
WV03_20171005162754_1040010033699700_17OCT05162754-P1BS-501862020100_01_P001_u08rf3031.tif,2522.5758419036865,83.91,20987
WV03_20171025071016_10400100331A5A00_17OCT25071016-P1BS-501896679070_01_P009_u08rf3031.tif,683.7257595062256,49.98,13114
WV03_20171103124640_1040010035127B00_17NOV03124640-P1BS-501920254040_01_P001_u08rf3031.tif,584.4614953994751,46.91,13424
WV03_20171008220618_1040010033948000_17OCT08220618-P1BS-501862029010_01_P005_u08rf3031.tif,1370.181336402893,69.95,19989
WV03_20171018145928_104001003316C600_17OCT18145928-P1BS-501861943020_01_P006_u08rf3031.tif,1964.6682748794556,70.89,23977
WV03_20171022061714_1040010034AA8200_17OCT22061714-P1BS-501862234090_01_P003_u08rf3031.tif,1004.6992864608765,79.53999999999999,20553
WV03_20171219083134_104001003604C700_17DEC19083134-P1BS-501934402070_01_P007_u08rf3031.tif,2264.733861923218,97.41,24066
WV03_20170930133050_104001003466B100_17SEP30133050-P1BS-501946353050_01_P003_u08rf3031.tif,1933.0294208526611,101.21000000000001,24575
WV03_20170907042012_1040010032A8E300_17SEP07042012-P1BS-501603153030_01_P003_u08rf3031.tif,2626.3356142044067,89.23,24503
WV03_20170930213911_1040010033B42A00_17SEP30213911-P1BS-501946341080_01_P008_u08rf3031.tif,1957.882246017456,65.66,17998
WV03_20170912165918_10400100316BFC00_17SEP12165918-P1BS-501946161080_01_P007_u08rf3031.tif,1803.5386199951172,82.81,21414
WV03_20170930231427_10400100337DEB00_17SEP30231427-P1BS-501946301050_01_P005_u08rf3031.tif,2142.707778930664,100.28,25028
WV03_20171231211232_10400100384CBF00_17DEC31211232-P1BS-501954067030_01_P001_u08rf3031.tif,1330.9317407608032,69.9,21096
WV03_20180109121856_104001003782D300_18JAN09121856-P1BS-501968402070_01_P007_u08rf3031.tif,809.2672080993652,78.58,23633
WV03_20171121140423_1040010035CB9200_17NOV21140423-P1BS-501934391080_01_P006_u08rf3031.tif,1317.4425945281982,69.19,19273
WV03_20170610231009_104001002E331300_17JUN10231009-P1BS-501946149020_01_P001_u08rf3031.tif,573.1257963180542,59.62,18995
WV03_20170829015915_1040010031980900_17AUG29015915-P1BS-501669240030_01_P001_u08rf3031.tif,655.7793970108032,66.15,21167
WV03_20171120041403_104001003593CB00_17NOV20041403-P1BS-501932183020_01_P004_u08rf3031.tif,1831.6042261123657,94.39,22094
WV03_20171010013410_1040010033C72500_17OCT10013410-P1BS-501862132060_01_P006_u08rf3031.tif,1906.6962976455688,88.52,20968
WV03_20170818231739_1040010031442200_17AUG18231739-P1BS-501946158030_01_P005_u08rf3031.tif,471.22792530059814,59.68,20158
WV03_20171007201611_1040010034C66A00_17OCT07201611-P1BS-501862240020_01_P005_u08rf3031.tif,1982.6509046554565,85.13,22431
WV03_20171005033006_1040010035902700_17OCT05033006-P1BS-501862247020_01_P006_u08rf3031.tif,1937.6131343841553,75.48,22841
WV03_20171130162942_10400100357A9000_17NOV30162942-P1BS-501932166040_01_P002_u08rf3031.tif,1358.887014389038,60.98,18308
WV03_20170927012604_1040010032B64500_17SEP27012604-P1BS-501946253100_01_P001_u08rf3031.tif,2167.179041862488,91.4,21587
WV03_20171020135158_1040010033635600_17OCT20135158-P1BS-501862018050_01_P005_u08rf3031.tif,1320.2563123703003,73.88,20100
WV03_20171021140750_1040010034520600_17OCT21140750-P1BS-501862154020_01_P005_u08rf3031.tif,1348.2451915740967,83.15,24092
WV03_20170930133001_104001003205FE00_17SEP30133001-P1BS-501946166040_01_P007_u08rf3031.tif,454.9851713180542,38.66,7625
WV03_20171105064141_10400100345D8400_17NOV05064141-P1BS-501917433080_01_P001_u08rf3031.tif,1523.303430557251,82.74,19393
WV03_20171001134807_104001003280B600_17OCT01134807-P1BS-501946244090_01_P010_u08rf3031.tif,609.8896112442017,39.29,9078
WV03_20170906085523_10400100326F4F00_17SEP06085523-P1BS-501603147080_01_P003_u08rf3031.tif,1279.9823942184448,73.66,21295
WV03_20170922144152_1040010033AFD100_17SEP22144152-P1BS-501946342070_01_P008_u08rf3031.tif,1335.519947052002,76.09,21774
WV03_20170923132127_104001003384DE00_17SEP23132127-P1BS-501946333100_01_P009_u08rf3031.tif,1924.1851930618286,82.8,20144
WV03_20171012132254_10400100341DB600_17OCT12132254-P1BS-501862141090_01_P001_u08rf3031.tif,1155.2183570861816,83.17,22106
WV03_20170919104253_1040010033D1ED00_17SEP19104253-P1BS-501946348080_01_P006_u08rf3031.tif,1770.2269134521484,78.25,20336
WV03_20171229042948_10400100368CA000_17DEC29042948-P1BS-501956588090_01_P008_u08rf3031.tif,1083.9542608261108,59.2,19192
WV03_20171111211404_104001003542ED00_17NOV11211404-P1BS-501922413050_01_P005_u08rf3031.tif,1290.4608325958252,58.49,17410
WV03_20170929225821_10400100338A4A00_17SEP29225821-P1BS-501946335030_01_P006_u08rf3031.tif,2033.4022455215454,85.2,21507
WV03_20170610231016_104001002E331300_17JUN10231016-P1BS-501946149020_01_P005_u08rf3031.tif,663.8838682174683,58.8,20376
WV03_20171230142802_10400100367D9900_17DEC30142802-P1BS-501956515030_01_P003_u08rf3031.tif,1525.2834072113037,71.2,20281
WV03_20171022030247_10400100335A2600_17OCT22030247-P1BS-501862017090_01_P001_u08rf3031.tif,703.4274711608887,61.4,21528
WV03_20171121203649_104001003594E000_17NOV21203649-P1BS-501932184030_01_P001_u08rf3031.tif,1558.3294506072998,68.03999999999999,17979
WV03_20171031070202_104001003433FF00_17OCT31070202-P1BS-501917420090_01_P003_u08rf3031.tif,1724.0541372299194,80.97,19175
WV03_20170917163814_10400100326D0A00_17SEP17163814-P1BS-501946240080_01_P003_u08rf3031.tif,1289.3732557296753,58.03,18152
WV03_20171116125331_1040010034839300_17NOV16125331-P1BS-501920080010_01_P007_u08rf3031.tif,1733.870548248291,86.8,22064
WV03_20171002041926_1040010032A86C00_17OCT02041926-P1BS-501946251010_01_P004_u08rf3031.tif,1541.0996761322021,63.07,18968
WV03_20171005032910_1040010034C25B00_17OCT05032910-P1BS-501862239080_01_P005_u08rf3031.tif,1117.1683187484741,62.6,18987
WV03_20171028043612_1040010033B9BE00_17OCT28043612-P1BS-501896779030_01_P001_u08rf3031.tif,576.0296592712402,47.72,18747
WV03_20170924231736_1040010032A0BC00_17SEP24231736-P1BS-501946249060_01_P001_u08rf3031.tif,1326.0640277862549,86.78999999999999,22066
WV03_20171228135557_10400100358E6900_17DEC28135557-P1BS-501932180020_01_P004_u08rf3031.tif,1181.2395401000977,83.63,23597
WV03_20170610230917_104001002D090B00_17JUN10230917-P1BS-501946143040_01_P003_u08rf3031.tif,653.754861831665,68.78,24575
WV03_20170919090426_10400100343CE400_17SEP19090426-P1BS-501946350080_01_P002_u08rf3031.tif,1032.418909072876,73.28999999999999,24473
WV03_20171030212041_1040010035A3EE00_17OCT30212041-P1BS-501934283030_01_P009_u08rf3031.tif,1789.169870376587,74.22,21631
WV03_20171108220229_1040010035D7F000_17NOV08220229-P1BS-501934398080_01_P003_u08rf3031.tif,1216.2720375061035,76.37,23578
WV03_20171119133325_1040010036102D00_17NOV19133325-P1BS-501934410010_01_P001_u08rf3031.tif,1279.4172849655151,91.6,21097
WV03_20171203104753_10400100358A8A00_17DEC03104753-P1BS-501932177040_01_P006_u08rf3031.tif,1078.1970195770264,64.75,20787
WV03_20180105124652_1040010037C32200_18JAN05124652-P1BS-501954114090_01_P003_u08rf3031.tif,1817.5307149887085,84.87,21228
WV03_20171019120324_10400100347F4C00_17OCT19120324-P1BS-501862226070_01_P007_u08rf3031.tif,817.9851007461548,67.27,22796
WV03_20171129062525_1040010035A08F00_17NOV29062525-P1BS-501934281080_01_P002_u08rf3031.tif,1547.8082065582275,93.84,22941
WV03_20170908012055_1040010031D43000_17SEP08012055-P1BS-501669354050_01_P001_u08rf3031.tif,619.598521232605,77.78999999999999,22623
WV03_20170925072355_1040010031629500_17SEP25072355-P1BS-501946161030_01_P001_u08rf3031.tif,1621.4165697097778,76.41,18367
WV03_20170610230932_104001002D090B00_17JUN10230932-P1BS-501946143040_01_P011_u08rf3031.tif,1119.6060228347778,74.19,24001
WV03_20171127010231_1040010035BFC200_17NOV27010231-P1BS-501934300070_01_P001_u08rf3031.tif,657.6524848937988,64.51,18070
WV03_20171129062637_1040010036213000_17NOV29062637-P1BS-501953987040_01_P001_u08rf3031.tif,1140.2683086395264,68.76,16858
WV03_20170908012059_1040010031D43000_17SEP08012059-P1BS-501669354050_01_P003_u08rf3031.tif,681.2463331222534,86.03,24143
WV03_20171228135651_1040010036A0BD00_17DEC28135651-P1BS-501956600060_01_P003_u08rf3031.tif,948.1297903060913,67.2,20089
WV03_20171005211857_104001003393B800_17OCT05211857-P1BS-501862028090_01_P006_u08rf3031.tif,1300.3052959442139,66.38,22187
WV03_20170901221015_104001003294D200_17SEP01221015-P1BS-501603231040_01_P002_u08rf3031.tif,759.307825088501,67.04,19934
WV03_20171103123858_104001003584A800_17NOV03123858-P1BS-501932174060_01_P002_u08rf3031.tif,483.3741216659546,36.06,6946
WV03_20170930133056_104001003466B100_17SEP30133056-P1BS-501946353050_01_P007_u08rf3031.tif,296.1574716567993,27.34,5164
WV03_20170915125118_10400100313F1600_17SEP15125118-P1BS-501946159070_01_P002_u08rf3031.tif,1170.076663017273,77.84,19641
WV03_20171010013405_1040010033C72500_17OCT10013405-P1BS-501862132060_01_P003_u08rf3031.tif,1992.1672554016113,88.28999999999999,21009
WV03_20171106115104_1040010035BCF100_17NOV06115104-P1BS-501934301040_01_P007_u08rf3031.tif,1499.999768257141,93.87,22968
WV03_20170926105457_1040010032D5F000_17SEP26105457-P1BS-501946275080_01_P005_u08rf3031.tif,1204.3767709732056,74.81,19763
WV03_20171224094904_10400100368BD000_17DEC24094904-P1BS-501956587020_01_P006_u08rf3031.tif,1723.9352264404297,98.39,23242
WV03_20180105124753_1040010037CE6800_18JAN05124753-P1BS-501954061030_01_P004_u08rf3031.tif,1697.7520055770874,82.91,19606
WV03_20171120041408_104001003593CB00_17NOV20041408-P1BS-501932183020_01_P007_u08rf3031.tif,1782.6965446472168,94.69,22143
WV03_20171023000543_10400100335C5B00_17OCT23000543-P1BS-501862017040_01_P005_u08rf3031.tif,1310.8400087356567,78.66,19301
WV03_20171121123400_1040010036D53000_17NOV21123400-P1BS-501968324080_01_P002_u08rf3031.tif,1758.5247964859009,94.39,23591
WV03_20171126053814_10400100358E6100_17NOV26053814-P1BS-501932179090_01_P005_u08rf3031.tif,158.8498477935791,24.41,4079
WV03_20171012213112_10400100347FF900_17OCT12213112-P1BS-501862226080_01_P006_u08rf3031.tif,1938.946855545044,79.57,22073
WV03_20171204204426_1040010036202100_17DEC04204426-P1BS-501953986080_01_P007_u08rf3031.tif,1454.2746381759644,74.71000000000001,19898
WV03_20171021140709_1040010034B84E00_17OCT21140709-P1BS-501862236050_01_P001_u08rf3031.tif,1044.2499551773071,71.47,21015
WV03_20171012195515_1040010033D1A300_17OCT12195515-P1BS-501862135010_01_P008_u08rf3031.tif,1733.9396333694458,77.91,20127
WV03_20171119213934_10400100353D7F00_17NOV19213934-P1BS-501922410010_01_P003_u08rf3031.tif,1500.9373798370361,65.05,19820
WV03_20171230142803_10400100367D9900_17DEC30142803-P1BS-501956515030_01_P004_u08rf3031.tif,1112.718189239502,61.14,17848
WV03_20170905231314_1040010030A44500_17SEP05231314-P1BS-501983994050_01_P006_u08rf3031.tif,1350.6386165618896,87.49,23097
WV03_20170912004605_1040010032BA9C00_17SEP12004605-P1BS-501946254030_01_P006_u08rf3031.tif,1411.914496421814,102.39,25083
WV03_20171020233340_10400100334E6100_17OCT20233340-P1BS-501862013070_01_P003_u08rf3031.tif,1384.7908763885498,95.37,23152
WV03_20170912134255_10400100322C0100_17SEP12134255-P1BS-501946228060_01_P005_u08rf3031.tif,1581.0984773635864,72.96000000000001,18199
WV03_20171001134911_104001003269F200_17OCT01134911-P1BS-501946240100_01_P009_u08rf3031.tif,1167.5271167755127,72.36,19731
WV03_20170923132221_10400100332F7C00_17SEP23132221-P1BS-501946285020_01_P007_u08rf3031.tif,956.2183237075806,81.7,23532
WV03_20171125034651_1040010036BCD400_17NOV25034651-P1BS-501968308060_01_P003_u08rf3031.tif,1242.2491054534912,64.26,23049
WV03_20171007022414_10400100345F0C00_17OCT07022414-P1BS-501862157010_01_P004_u08rf3031.tif,1973.3731241226196,87.08,21983
WV03_20171021140634_104001003568EC00_17OCT21140634-P1BS-501862248040_01_P003_u08rf3031.tif,599.6056957244873,55.94,17938
WV03_20170915080219_10400100326A7900_17SEP15080219-P1BS-501946240070_01_P007_u08rf3031.tif,2103.4798698425293,97.66,24460
WV03_20170914141407_10400100326F7B00_17SEP14141407-P1BS-501946241070_01_P004_u08rf3031.tif,1614.555272102356,84.03999999999999,23194
